web-scraper-order,web-scraper-start-url,image-src,prix,adresse,superficie,Infos,Infos-href
"1740019120-2207","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3568828_uploaded_image1_1644939801.jpg","2 500 000 CFA","Dakar, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m2-lac-rose-3568828"
"1740019124-2208","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3568938_uploaded_image2_1644945082.jpeg","6 750 000 CFA","Mbour, Sénégal","250","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-250-m2-mbour-3568938"
"1740019128-2209","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3569231_uploaded_image1_1644959403.jpg","Prix sur demande","Thies, Sénégal","6761","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-6761-m-thies-3569231"
"1740019132-2210","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3569474_uploaded_image1_1644980991.jpg","Prix sur demande","Ndiass, Sénégal","800","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-800-m2-ndiass-3569474"
"1740019135-2211","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3570166_uploaded_image1_1645021447.jpg","Prix sur demande","Keur Massar, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-tivaoune-peulh-3570166"
"1740019140-2212","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3570402_uploaded_image3_1645030041.jpeg","Prix sur demande","Grand Yoff, Dakar, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-toglou-3570402"
"1740019144-2213","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3570755_uploaded_image1_1645048741.jpg","22 000 000 CFA","Rufisque, Sénégal","200","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-rufisque-3570755"
"1740019149-2214","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3570916_uploaded_image1_1645058359.jpg","350 000 CFA","Almadies, Dakar, Sénégal","","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-corniche-3570916"
"1740019154-2215","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3532675_uploaded_image1_1642692352.jpg","160 000 000 CFA","Ouakam, Dakar, Sénégal","330","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-330-m2-ouakam-cite-asecna-3532675"
"1740019160-2216","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3532671_uploaded_image1_1642692259.jpg","90 000 000 CFA","Ouakam, Dakar, Sénégal","200","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-ouakam-3532671"
"1740019165-2217","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3571545_uploaded_image1_1645102619.jpg","38 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","150","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-parcelle-assainies-u19-3571545"
"1740019169-2218","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3571937_uploaded_image1_1645116028.jpg","3 000 000 CFA","Lac rose, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-lac-rose-3571937"
"1740019173-2219","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3571940_uploaded_image1_1645116140.jpg","Prix sur demande","Rufisque, Sénégal","150","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-3571940"
"1740019177-2220","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3572256_uploaded_image1_1645133348.jpg","700 000 CFA","Touba, Sénégal","400 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/parcelles-touba-3572256"
"1740019181-2221","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3572272_uploaded_image1_1645134896.jpg","12 000 000 CFA","Rufisque, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3572272"
"1740019185-2222","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3572963_uploaded_image1_1645189297.jpg","12 000 000 CFA","Keur Massar, Sénégal","150","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-3572963"
"1740019189-2223","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3573063_uploaded_image1_1645194795.jpg","Prix sur demande","Thies, Sénégal","200 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-tayba-ndiaye-3573063"
"1740019193-2224","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3573065_uploaded_image1_1645194874.jpg","3 000 000 CFA","Diamniadio, Sénégal","250","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-250-m2-diamniadio-3573065"
"1740019196-2225","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3573276_uploaded_image1_1645202715.jpg","11 000 000 CFA","Ndiass, Sénégal","1800","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-1800-m2-ndiass-3573276"
"1740019201-2226","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3573470_uploaded_image1_1645211699.jpg","55 000 000 CFA","Diamalaye 2, Dakar, Sénégal","225 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-cite-djily-mbaye-3573470"
"1740019210-2227","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3574159_uploaded_image1_1645270117.jpg","110 000 000 CFA","Dakar, Sénégal","225 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-225m-cite-mbackiyou-faye-3574159"
"1740019216-2228","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3574395_uploaded_image1_1645281113.jpg","85 000 000 CFA","Sicap Liberté, Dakar, Sénégal","200 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-mariste-3574395"
"1740019219-2229","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3574439_uploaded_image1_1645282668.jpg","6 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-3574439"
"1740019224-2230","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3574752_uploaded_image1_1645301150.jpg","Prix sur demande","Toubab Dialao, Sénégal","200 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-yenne-3574752"
"1740019231-2231","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3575051_uploaded_image1_1645340751.jpg","70 000 000 CFA","Dakar, Sénégal","170 m2","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-onomo-hotel-hangar-pelerin-3575051"
"1740019238-2232","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576273_uploaded_image1_1645436587.jpg","12 000 000 CFA","Keur Massar, Sénégal","120 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3576273"
"1740019242-2233","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576355_uploaded_image1_1645440122.jpg","200 000 000 CFA","Mbour, Sénégal","12750 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-guereo-3576355"
"1740019246-2234","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576362_uploaded_image1_1645440436.jpg","3 000 000 CFA","Mbour, Sénégal","300 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-somone-3576362"
"1740019249-2235","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576783_uploaded_image2_1645455701.jpeg","15 000 000 CFA","Rufisque, Sénégal","150","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-3576783"
"1740019252-2236","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576796_uploaded_image1_1645456058.jpg","12 000 000 CFA","Mbao, Dakar, Sénégal","150","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-mbao-3576796"
"1740019256-2237","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576833_uploaded_image2_1645457684.jpeg","3 000 000 CFA","Rufisque, Sénégal","150","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-rufisque-keur-ndiaye-lo-3576833"
"1740019261-2238","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576992_uploaded_image1_1645464083.jpg","Prix sur demande","Mbour, Sénégal","1905","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-1905-m2-mbour-3576992"
"1740019264-2239","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3576999_uploaded_image1_1645464452.jpg","40 000 000 CFA","Lac rose, Sénégal","1841","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-1841-m2-lac-rose-3576999"
"1740019268-2240","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3577152_uploaded_image1_1645472695.jpg","40 000 000 CFA","Lac rose, Sénégal","1841","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-1841-m-lac-rose-3577152"
"1740019280-2241","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3577253_uploaded_image1_1645478270.jpg","7 600 000 CFA","Fatick, Sénégal","10000","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-10-ha-fatick-3577253"
"1740019292-2242","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3577882_uploaded_image1_1645528311.jpg","350 000 CFA","Thies, Sénégal","225","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-225m-thies-3577882"
"1740019295-2243","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3577937_uploaded_image1_1645529948.jpg","Prix sur demande","Grand Yoff, Dakar, Sénégal","150 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3577937"
"1740019299-2244","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3577946_uploaded_image1_1645530101.jpg","6 500 000 CFA","Grand Yoff, Dakar, Sénégal","150 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-sangalkam-village-3577946"
"1740019306-2245","https://sn.coinafrique.com/categorie/terrains?page=076","https://images.coinafrique.com/thumb_3578138_uploaded_image1_1645536781.jpg","6 000 000 CFA","Dakar, Sénégal","300 m2","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-sebikotane-tonghor-3578138"
